,Incident_Address_Street_Number,Incident_Address_Street_Name,Incident_Address,Incident_Address_Zip,Incident_Address_Borough,Complaint_Type_311,Descriptor_1_311,Date_Received,Latitude,Longitude,NTA,UHF_42
16587,286,GRAND STREET,286 GRAND STREET,10002,Manhattan,Mold,Public Complaint - Comm Location,2016-06-02,40.717725,-73.992417,Chinatown,lower east side
16628,171,EAST 74 STREET,171 EAST 74 STREET,10021,Manhattan,Mold,Public Complaint - Comm Location,2016-06-05,40.771417,-73.96045600000001,Upper East Side-Carnegie Hill,upper east side
16633,175,WEST 137 STREET,175 WEST 137 STREET,10030,Manhattan,Mold,Public Complaint - Comm Location,2016-06-06,40.816205,-73.941795,Central Harlem North-Polo Grounds,central harlem - morningside heights
16634,350,EAST 53 STREET,350 EAST 53 STREET,10022,Manhattan,Mold,Public Complaint - Comm Location,2016-06-06,40.756245,-73.965959,Turtle Bay-East Midtown,gramercy park - murray hill
16650,209,WEST 135 STREET,209 WEST 135 STREET,10030,Manhattan,Mold,Public Complaint - Comm Location,2016-06-07,40.815589,-73.944346,Central Harlem North-Polo Grounds,central harlem - morningside heights
16651,215,WEST 122 STREET,215 WEST 122 STREET,10027,Manhattan,Mold,Public Complaint - Comm Location,2016-06-07,40.807373999999996,-73.950512,Central Harlem South,central harlem - morningside heights
16677,125-01,JAMAICA AVENUE,125-01 JAMAICA AVENUE,11418,Queens,Mold,Public Complaint - Comm Location,2016-06-08,40.701001,-73.825535,Richmond Hill,southwest queens
16693,400,EAST GUN HILL ROAD,400 EAST GUN HILL ROAD,10467,Bronx,Mold,Public Complaint - Comm Location,2013-07-29,40.878617999999996,-73.871504,Norwood,fordham - bronx pk
16695,125-01,JAMAICA AVENUE,125-01 JAMAICA AVENUE,11418,Queens,Mold,Public Complaint - Comm Location,2016-06-09,40.701001,-73.825535,Richmond Hill,southwest queens
16698,1766,BROADWAY,1766 BROADWAY,11207,Brooklyn,Mold,Public Complaint - Comm Location,2016-06-09,40.682567999999996,-73.90988,Ocean Hill,east new york
16713,3475,DEKALB AVENUE,3475 DEKALB AVENUE,10467,Bronx,Mold,Public Complaint - Comm Location,2016-06-10,40.881809000000004,-73.880911,Norwood,fordham - bronx pk
16717,402,HUNTS POINT AVENUE,402 HUNTS POINT AVENUE,10474,Bronx,Mold,Public Complaint - Comm Location,2016-06-10,40.809601,-73.880719,Hunts Point,hunts point - mott haven
16722,218,BEACH ROAD,218 BEACH ROAD,10312,Staten Island,Mold,Public Complaint - Comm Location,2016-06-10,40.538965999999995,-74.154164,Great Kills,south beach - tottenville
16727,3,GAIN COURT,3 GAIN COURT,11229,Brooklyn,Mold,Public Complaint - Comm Location,2016-06-11,40.586042,-73.922061,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,coney island - sheepshead bay
16735,56,WEST 45 STREET,56 WEST 45 STREET,10036,Manhattan,Mold,Public Complaint - Comm Location,2012-10-25,40.756142,-73.981245,Midtown-Midtown South,chelsea - clinton
16738,240-11,MARYLAND ROAD,240-11 MARYLAND ROAD,11362,Queens,Mold,Public Complaint - Comm Location,2016-06-12,40.760740999999996,-73.743798,Douglas Manor-Douglaston-Little Neck,bayside - littleneck
16767,3,GAIN COURT,3 GAIN COURT,11229,Brooklyn,Mold,Public Complaint - Comm Location,2016-06-14,40.586042,-73.922061,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,coney island - sheepshead bay
16768,212,CROMWELL AVENUE,212 CROMWELL AVENUE,10305,Staten Island,Mold,Public Complaint - Comm Location,2016-06-14,40.589444,-74.094649,Old Town-Dongan Hills-South Beach,stapleton - st. george
16788,177,BEACH 134 STREET,177 BEACH 134 STREET,11694,Queens,Mold,Public Complaint - Comm Location,2016-06-14,40.573676,-73.851623,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,rockaway
16791,2232,PITKIN AVENUE,2232 PITKIN AVENUE,11207,Brooklyn,Mold,Public Complaint - Comm Location,2016-06-15,40.672752,-73.890008,East New York,east new york
16794,207,WEST 38 STREET,207 WEST 38 STREET,10018,Manhattan,Mold,Public Complaint - Comm Location,2016-06-15,40.753752,-73.989331,Midtown-Midtown South,chelsea - clinton
16810,837,WASHINGTON AVENUE,837 WASHINGTON AVENUE,10451,Bronx,Mold,Public Complaint - Comm Location,2016-06-16,40.822433000000004,-73.911635,Morrisania-Melrose,high bridge - morrisania
16829,213,STANTON STREET,213 STANTON STREET,10002,Manhattan,Mold,Public Complaint - Comm Location,2016-06-16,40.719574,-73.982338,Lower East Side,lower east side
16830,140,58 STREET,140 58 STREET,11220,Brooklyn,Mold,Public Complaint - Comm Location,2016-06-17,40.645338,-74.022864,Sunset Park West,sunset park
16831,212,CROMWELL AVENUE,212 CROMWELL AVENUE,10305,Staten Island,Mold,Public Complaint - Comm Location,2016-06-17,40.589444,-74.094649,Old Town-Dongan Hills-South Beach,stapleton - st. george
16832,3,GAIN COURT,3 GAIN COURT,11229,Brooklyn,Mold,Public Complaint - Comm Location,2016-06-17,40.586042,-73.922061,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,coney island - sheepshead bay
16846,1021-1023,Olympia Blvd,1021-1023 Olympia Blvd,10306,Staten Island,Mold,Public Complaint - Comm Location,2016-06-17,40.57373,-74.092197,New Dorp-Midland Beach,south beach - tottenville
16857,230,EAST 26 STREET,230 EAST 26 STREET,10010,Manhattan,Mold,Public Complaint - Comm Location,2016-06-20,40.740176,-73.980467,Murray Hill-Kips Bay,gramercy park - murray hill
16865,195,PLYMOUTH STREET,195 PLYMOUTH STREET,11201,Brooklyn,Mold,Public Complaint - Comm Location,2016-06-20,40.703728999999996,-73.985501,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,downtown - heights - slope
16873,155-03,JAMAICA AVENUE,155-03 JAMAICA AVENUE,11432,Queens,Mold,Public Complaint - Comm Location,2013-02-14,40.703037,-73.801286,Jamaica,jamaica
16878,314,EAST 35 STREET,314 EAST 35 STREET,10016,Manhattan,Mold,Public Complaint - Comm Location,2016-06-21,40.745034999999994,-73.97444200000001,Murray Hill-Kips Bay,gramercy park - murray hill
16903,112-25,JAMAICA AVENUE,112-25 JAMAICA AVENUE,11418,Queens,Mold,Public Complaint - Comm Location,2016-06-22,40.697547,-73.836161,Richmond Hill,southwest queens
16918,221,KINGS HIGHWAY,221 KINGS HIGHWAY,11223,Brooklyn,Mold,Public Complaint - Comm Location,2016-06-22,40.605537,-73.983355,Bensonhurst East,coney island - sheepshead bay
16942,103,EMPIRE BOULEVARD,103 EMPIRE BOULEVARD,11225,Brooklyn,Mold,Public Complaint - Comm Location,2016-06-26,40.663437,-73.958642,Prospect Lefferts Gardens-Wingate,east flatbush - flatbush
16956,163,EAST 87 STREET,163 EAST 87 STREET,10128,Manhattan,Mold,Public Complaint - Comm Location,2016-06-27,40.779934000000004,-73.954504,Upper East Side-Carnegie Hill,upper east side
16963,10,NASSAU PLACE,10 NASSAU PLACE,10307,Staten Island,Mold,Public Complaint - Comm Location,2011-10-21,40.518254999999996,-74.239526,Charleston-Richmond Valley-Tottenville,south beach - tottenville
16964,100,WEST 57 STREET,100 WEST 57 STREET,10019,Manhattan,Mold,Public Complaint - Comm Location,2013-01-23,40.764428,-73.97747,Midtown-Midtown South,chelsea - clinton
16983,115-43,155 STREET,115-43 155 STREET,11434,Queens,Mold,Public Complaint - Comm Location,2016-06-29,40.684585999999996,-73.790301,Baisley Park,jamaica
16984,172-25,BAISLEY BOULEVARD,172-25 BAISLEY BOULEVARD,11434,Queens,Mold,Public Complaint - Comm Location,2016-06-29,40.682099,-73.771549,St. Albans,jamaica
16999,26,UNION COURT,26 UNION COURT,10303,Staten Island,Mold,Public Complaint - Comm Location,2016-06-29,40.631118,-74.15772,Mariner's Harbor-Arlington-Port Ivory-Graniteville,port richmond
17004,393,ASSER LEVY PLACE,393 ASSER LEVY PLACE,10010,Manhattan,Mold,Workplace - 10 or Less Staff,2016-06-30,40.736708,-73.975769,Murray Hill-Kips Bay,gramercy park - murray hill
17011,207-07,NORTHERN BOULEVARD,207-07 NORTHERN BOULEVARD,11361,Queens,Mold,Public Complaint - Comm Location,2016-06-30,40.758517,-73.776301,Bayside-Bayside Hills,bayside - littleneck
17020,934,EAST 212 STREET,934 EAST 212 STREET,10469,Bronx,Mold,Public Complaint - Comm Location,2016-07-01,40.876591,-73.858436,Williamsbridge-Olinville,northeast bronx
17036,567,SUTTER AVENUE,567 SUTTER AVENUE,11207,Brooklyn,Mold,Public Complaint - Comm Location,2016-07-05,40.668985,-73.89788399999999,East New York (Pennsylvania Ave),east new york
17112,224,COVERT STREET,224 COVERT STREET,11207,Brooklyn,Mold,Public Complaint - Comm Location,2011-11-29,40.690971000000005,-73.907713,Bushwick North,east new york
17119,140,VAN PELT AVENUE,140 VAN PELT AVENUE,10303,Staten Island,Mold,Public Complaint - Comm Location,2016-07-11,40.632897,-74.155156,Mariner's Harbor-Arlington-Port Ivory-Graniteville,port richmond
17123,1330,5 AVENUE,1330 5 AVENUE,10026,Manhattan,Mold,Public Complaint - Comm Location,2016-07-12,40.797810999999996,-73.94855799999999,Central Harlem South,central harlem - morningside heights
17137,546,BROADWAY,546 BROADWAY,10012,Manhattan,Mold,Public Complaint - Comm Location,2012-03-07,40.723577,-73.99833000000001,SoHo-TriBeCa-Civic Center-Little Italy,greenwich village - soho
17142,234,WEST 48 STREET,234 WEST 48 STREET,10036,Manhattan,Mold,Public Complaint - Comm Location,2016-07-12,40.760453999999996,-73.98565500000001,Midtown-Midtown South,chelsea - clinton
17146,503,WEST 169 STREET,503 WEST 169 STREET,10032,Manhattan,Mold,Public Complaint - Comm Location,2016-07-13,40.840609,-73.936746,Washington Heights South,washington heights
17195,75,STACK DRIVE,75 STACK DRIVE,10312,Staten Island,Mold,Public Complaint - Comm Location,2016-07-15,40.548074,-74.197091,Arden Heights,south beach - tottenville
17217,339,WEST 58 STREET,339 WEST 58 STREET,10019,Manhattan,Mold,Public Complaint - Comm Location,2016-07-18,40.767905999999996,-73.983559,Lincoln Square,chelsea - clinton
17231,87-37,PALERMO STREET,87-37 PALERMO STREET,11423,Queens,Mold,Public Complaint - Comm Location,2016-07-19,40.718227,-73.770895,Jamaica Estates-Holliswood,jamaica
17235,367,SOUTHERN BOULEVARD,367 SOUTHERN BOULEVARD,10454,Bronx,Mold,Public Complaint - Comm Location,2016-07-19,40.807691,-73.90803100000001,Mott Haven-Port Morris,hunts point - mott haven
17260,269,GOLD STREET,269 GOLD STREET,11201,Brooklyn,Mold,Public Complaint - Comm Location,2016-07-20,40.696625,-73.983162,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,downtown - heights - slope
17294,3993,AMBOY ROAD,3993 AMBOY ROAD,10308,Staten Island,Mold,Public Complaint - Comm Location,2016-07-22,40.550373,-74.150581,Great Kills,south beach - tottenville
17295,650,CITY ISLAND AVENUE,650 CITY ISLAND AVENUE,10464,Bronx,Mold,Public Complaint - Comm Location,2016-07-22,40.855928999999996,-73.791474,Pelham Bay-Country Club-City Island,pelham - throgs neck
17308,2190,WHITE PLAINS ROAD,2190 WHITE PLAINS ROAD,10462,Bronx,Mold,Public Complaint - Comm Location,2016-07-23,40.856099,-73.867625,Pelham Parkway,pelham - throgs neck
17351,1528,BERGEN STREET,1528 BERGEN STREET,11213,Brooklyn,Mold,Public Complaint - Comm Location,2016-07-27,40.675139,-73.93253,Crown Heights North,bedford stuyvesant - crown heights
17387,570,2 AVENUE,570 2 AVENUE,10016,Manhattan,Mold,Public Complaint - Comm Location,2016-07-20,40.743062,-73.97704499999999,Murray Hill-Kips Bay,gramercy park - murray hill
17388,252,JAVA STREET,252 JAVA STREET,11222,Brooklyn,Mold,Public Complaint - Comm Location,2016-07-28,40.732014,-73.9502,Greenpoint,greenpoint
17389,49-14,QUEENS BOULEVARD,49-14 QUEENS BOULEVARD,11377,Queens,Mold,Public Complaint - Comm Location,2016-07-28,40.742795,-73.915609,Hunters Point-Sunnyside-West Maspeth,west queens
17447,3768,NOSTRAND AVENUE,3768 NOSTRAND AVENUE,11235,Brooklyn,Mold,Public Complaint - Comm Location,2016-08-03,40.592158000000005,-73.940302,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,coney island - sheepshead bay
17453,81-05,ROCKAWAY BOULEVARD,81-05 ROCKAWAY BOULEVARD,11416,Queens,Mold,Public Complaint - Comm Location,2016-08-03,40.684419,-73.859453,Woodhaven,southwest queens
17468,239,BUTTRICK AVENUE,239 BUTTRICK AVENUE,10465,Bronx,Mold,Public Complaint - Comm Location,2016-08-04,40.814664,-73.824157,Schuylerville-Throgs Neck-Edgewater Park,pelham - throgs neck
17474,4546,HYLAN BOULEVARD,4546 HYLAN BOULEVARD,10312,Staten Island,Mold,Public Complaint - Comm Location,2016-08-05,40.53069,-74.158192,Great Kills,south beach - tottenville
17488,517,WEST 29 STREET,517 WEST 29 STREET,10001,Manhattan,Mold,Public Complaint - Comm Location,2016-08-06,40.751872999999996,-74.002422,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
17498,393,2 AVENUE,393 2 AVENUE,10010,Manhattan,Mold,Public Complaint - Comm Location,2016-08-08,40.737637,-73.981099,Gramercy,gramercy park - murray hill
17511,201,WEST 87 STREET,201 WEST 87 STREET,10024,Manhattan,Mold,Public Complaint - Comm Location,2016-08-08,40.788449,-73.974714,Upper West Side,upper west side
17532,3901,NOSTRAND AVENUE,3901 NOSTRAND AVENUE,11235,Brooklyn,Mold,Public Complaint - Comm Location,2016-08-09,40.588547999999996,-73.939599,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,coney island - sheepshead bay
17540,4814,MURDOCK AVENUE,4814 MURDOCK AVENUE,10470,Bronx,Mold,Public Complaint - Comm Location,2016-08-10,40.905226,-73.84556500000001,Woodlawn-Wakefield,northeast bronx
17582,111-38,76 DRIVE,111-38 76 DRIVE,11375,Queens,Mold,Public Complaint - Comm Location,2016-08-12,40.715744,-73.83538399999999,Forest Hills,ridgewood -forest hills
17586,974,HOME STREET,974 HOME STREET,10459,Bronx,Mold,Public Complaint - Comm Location,2016-08-12,40.828648,-73.890538,Morrisania-Melrose,hunts point - mott haven
17600,192-11,JAMAICA AVENUE,192-11 JAMAICA AVENUE,11423,Queens,Mold,Workplace - 10 or Less Staff,2010-08-05,40.713011,-73.767677,Hollis,jamaica
17634,401,7 AVENUE,401 7 AVENUE,10001,Manhattan,Mold,Public Complaint - Comm Location,2016-08-15,40.749794,-73.991486,Midtown-Midtown South,chelsea - clinton
17666,213,MONTROSE AVENUE,213 MONTROSE AVENUE,11206,Brooklyn,Mold,Public Complaint - Comm Location,2012-11-14,40.707598,-73.940523,Bushwick South,williamsburg - bushwick
17667,1265,EAST 108 STREET,1265 EAST 108 STREET,11236,Brooklyn,Mold,Public Complaint - Comm Location,2013-03-01,40.64281,-73.885745,Canarsie,canarsie - flatlands
17669,2925,WEST 19 STREET,2925 WEST 19 STREET,11224,Brooklyn,Mold,Public Complaint - Comm Location,2016-08-16,40.576074,-73.985738,Seagate-Coney Island,coney island - sheepshead bay
17675,318,LAKE AVENUE,318 LAKE AVENUE,10303,Staten Island,Mold,Public Complaint - Comm Location,2016-08-16,40.628269,-74.151744,Mariner's Harbor-Arlington-Port Ivory-Graniteville,port richmond
17681,823,FOREST AVENUE,823 FOREST AVENUE,10310,Staten Island,Mold,Public Complaint - Comm Location,2016-08-17,40.628944,-74.116872,West New Brighton-New Brighton-St. George,port richmond
17684,1259,BEDFORD AVENUE,1259 BEDFORD AVENUE,11216,Brooklyn,Mold,Public Complaint - Comm Location,2010-12-21,40.680015999999995,-73.95323499999999,Crown Heights North,bedford stuyvesant - crown heights
17718,702,EMPIRE BOULEVARD,702 EMPIRE BOULEVARD,11213,Brooklyn,Mold,Public Complaint - Comm Location,2016-08-19,40.663837,-73.93885,Crown Heights South,bedford stuyvesant - crown heights
17729,60,WEST END AVENUE,60 WEST END AVENUE,11235,Brooklyn,Mold,Public Complaint - Comm Location,2012-12-04,40.580186,-73.953528,Brighton Beach,coney island - sheepshead bay
17736,2987,WEBSTER AVENUE,2987 WEBSTER AVENUE,10458,Bronx,Mold,Public Complaint - Comm Location,2016-08-21,40.867986,-73.882451,Bedford Park-Fordham North,fordham - bronx pk
17785,34,WEST 33 STREET,34 WEST 33 STREET,10001,Manhattan,Mold,Public Complaint - Comm Location,2016-08-24,40.748364,-73.98648399999999,Midtown-Midtown South,chelsea - clinton
17787,4275,KATONAH AVENUE,4275 KATONAH AVENUE,10470,Bronx,Mold,Public Complaint - Comm Location,2016-08-24,40.897799,-73.867246,Woodlawn-Wakefield,northeast bronx
17806,34,WEST 33 STREET,34 WEST 33 STREET,10001,Manhattan,Mold,Public Complaint - Comm Location,2016-08-26,40.748364,-73.98648399999999,Midtown-Midtown South,chelsea - clinton
17812,235,WEST 46 STREET,235 WEST 46 STREET,10036,Manhattan,Mold,Public Complaint - Comm Location,2016-08-26,40.759132,-73.98634799999999,Midtown-Midtown South,chelsea - clinton
17839,14,MEADOW COURT,14 MEADOW COURT,10309,Staten Island,Mold,Public Complaint - Comm Location,2016-08-29,40.548612,-74.213738,Rossville-Woodrow,south beach - tottenville
17848,26,UNION COURT,26 UNION COURT,10303,Staten Island,Mold,Public Complaint - Comm Location,2016-08-29,40.631118,-74.15772,Mariner's Harbor-Arlington-Port Ivory-Graniteville,port richmond
17857,34 WEST,WEST 33 STREET,34 WEST WEST 33 STREET,10001,Manhattan,Mold,Public Complaint - Comm Location,2016-08-30,40.748364,-73.98648399999999,Midtown-Midtown South,chelsea - clinton
17873,1193,ATLANTIC AVENUE,1193 ATLANTIC AVENUE,11216,Brooklyn,Mold,Public Complaint - Comm Location,2016-08-31,40.678540999999996,-73.951101,Crown Heights North,bedford stuyvesant - crown heights
17896,217,GRAND STREET,217 GRAND STREET,10013,Manhattan,Mold,Public Complaint - Comm Location,2016-09-01,40.718856,-73.995956,SoHo-TriBeCa-Civic Center-Little Italy,greenwich village - soho
17901,1049,MORRIS PARK AVENUE,1049 MORRIS PARK AVENUE,10461,Bronx,Mold,Public Complaint - Comm Location,2016-09-02,40.848774,-73.85479000000001,Van Nest-Morris Park-Westchester Square,pelham - throgs neck
17903,227,WEST 27 STREET,227 WEST 27 STREET,10001,Manhattan,Mold,Public Complaint - Comm Location,2016-09-02,40.747127,-73.994991,Midtown-Midtown South,chelsea - clinton
17911,1650,PITKIN AVENUE,1650 PITKIN AVENUE,11212,Brooklyn,Mold,Public Complaint - Comm Location,2016-09-02,40.66945,-73.912256,Brownsville,bedford stuyvesant - crown heights
17944,318,LAKE AVENUE,318 LAKE AVENUE,10303,Staten Island,Mold,Public Complaint - Comm Location,2016-09-06,40.628269,-74.151744,Mariner's Harbor-Arlington-Port Ivory-Graniteville,port richmond
17946,439,WEST 263 STREET,439 WEST 263 STREET,10471,Bronx,Mold,Public Complaint - Comm Location,2016-09-06,40.912572,-73.90151800000001,North Riverdale-Fieldston-Riverdale,kingsbridge - riverdale
17977,408,FULTON STREET,408 FULTON STREET,11201,Brooklyn,Mold,Public Complaint - Comm Location,2016-09-08,40.69107,-73.986402,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,downtown - heights - slope
17996,215,WEST 40 STREET,215 WEST 40 STREET,10018,Manhattan,Mold,Public Complaint - Comm Location,2016-09-09,40.755056,-73.98859399999999,Midtown-Midtown South,chelsea - clinton
18013,2309,FREDRICK DOUGLAS BOULEVARD,2309 FREDRICK DOUGLAS BOULEVARD,10027,Manhattan,Mold,Public Complaint - Comm Location,2016-09-11,40.809598,-73.951598,Central Harlem South,central harlem - morningside heights
18052,202,ROGERS AVENUE,202 ROGERS AVENUE,11225,Brooklyn,Mold,Public Complaint - Comm Location,2012-07-25,40.668856,-73.95339,Crown Heights South,east flatbush - flatbush
18073,2201,CORTELYOU ROAD,2201 CORTELYOU ROAD,11226,Brooklyn,Mold,Public Complaint - Comm Location,2012-06-06,40.644104999999996,-73.956427,Erasmus,east flatbush - flatbush
18089,163,EAST 87 STREET,163 EAST 87 STREET,10128,Manhattan,Mold,Public Complaint - Comm Location,2016-09-16,40.779934000000004,-73.954504,Upper East Side-Carnegie Hill,upper east side
18113,407,EAST 158 STREET,407 EAST 158 STREET,10451,Bronx,Mold,Public Complaint - Comm Location,2016-09-19,40.822188,-73.91443199999999,Melrose South-Mott Haven North,high bridge - morrisania
18120,845,65 STREET,845 65 STREET,11220,Brooklyn,Mold,Public Complaint - Comm Location,2012-07-26,40.632022,-74.011504,Sunset Park East,sunset park
