,Incident_Address_Street_Number,Incident_Address_Street_Name,Incident_Address,Incident_Address_Zip,Incident_Address_Borough,Complaint_Type_311,Descriptor_1_311,Date_Received,Latitude,Longitude,NTA,UHF_42
32338,1258,BERGEN STREET,1258 BERGEN STREET,11213,Brooklyn,Indoor Sewage,Sewage Leak,2018-10-12,40.675727,-73.943277,Crown Heights North,bedford stuyvesant - crown heights
32434,65-03,CATALPA AVENUE,65-03 CATALPA AVENUE,11385,Queens,Indoor Sewage,Sewage Leak,2018-10-13,40.704889,-73.891993,Ridgewood,ridgewood -forest hills
32450,164,WINTER AVENUE,164 WINTER AVENUE,10301,Staten Island,Indoor Sewage,Sewage Leak,2018-10-17,40.638514,-74.087016,West New Brighton-New Brighton-St. George,stapleton - st. george
32484,1981,GILDERSLEEVE AVENUE,1981 GILDERSLEEVE AVENUE,10473,Bronx,Indoor Sewage,Sewage Leak,2018-10-19,40.80979,-73.852036,Soundview-Castle Hill-Clason Point-Harding Park,pelham - throgs neck
32497,164,WINTER AVENUE,164 WINTER AVENUE,10301,Staten Island,Indoor Sewage,Sewage Leak,2018-10-19,40.638514,-74.087016,West New Brighton-New Brighton-St. George,stapleton - st. george
32534,705,BRADFORD STREET,705 BRADFORD STREET,11207,Brooklyn,Indoor Sewage,Sewage Leak,2018-10-21,40.66179,-73.8887,East New York (Pennsylvania Ave),east new york
32589,139,BEACH 59 STREET,139 BEACH 59 STREET,11692,Queens,Indoor Sewage,Sewage Leak,2018-10-23,40.59036,-73.788746,Hammels-Arverne-Edgemere,rockaway
32633,135,WEST 30 STREET,135 WEST 30 STREET,10001,Manhattan,Indoor Sewage,Sewage Leak,2018-10-25,40.747752,-73.990728,Midtown-Midtown South,chelsea - clinton
32726,128,WEST 116 STREET,128 WEST 116 STREET,10026,Manhattan,Indoor Sewage,Sewage Leak,2018-10-30,40.802490999999996,-73.950815,Central Harlem South,central harlem - morningside heights
32865,315,82 STREET,315 82 STREET,11209,Brooklyn,Indoor Sewage,Sewage Leak,2018-11-05,40.626222,-74.029191,Bay Ridge,bensonhurst - bay ridge
32879,101,DICTUM COURT,101 DICTUM COURT,11229,Brooklyn,Indoor Sewage,Sewage Leak,2018-11-06,40.595251,-73.930537,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,coney island - sheepshead bay
33207,1516,LIBRARY AVENUE,1516 LIBRARY AVENUE,10465,Bronx,Indoor Sewage,Sewage Leak,2018-11-26,40.845091,-73.818388,Pelham Bay-Country Club-City Island,pelham - throgs neck
33224,597,BAY STREET,597 BAY STREET,10304,Staten Island,Indoor Sewage,Sewage Leak,2018-11-27,40.627284,-74.075999,Stapleton-Rosebank,stapleton - st. george
33249,62,WEST 71 STREET,62 WEST 71 STREET,10023,Manhattan,Indoor Sewage,Sewage Leak,2018-11-28,40.776356,-73.978438,Lincoln Square,upper west side
33296,3,FERNDALE AVENUE,3 FERNDALE AVENUE,10314,Staten Island,Indoor Sewage,Sewage Leak,2018-12-02,40.594027000000004,-74.158004,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,willowbrook
33501,336,OLD BEACH 88 STREET,336 OLD BEACH 88 STREET,11693,Queens,Indoor Sewage,Sewage Leak,2018-12-13,40.589581,-73.813239,Hammels-Arverne-Edgemere,rockaway
33526,600,WEST 192 STREET,600 WEST 192 STREET,10040,Manhattan,Indoor Sewage,Sewage Leak,2018-12-15,40.856238,-73.928866,Washington Heights North,washington heights
33548,340,OLD BEACH 88 STREET,340 OLD BEACH 88 STREET,11693,Queens,Indoor Sewage,Sewage Leak,2018-12-17,40.589677,-73.81324599999999,Hammels-Arverne-Edgemere,rockaway
33553,2723,WEST 16 STREET,2723 WEST 16 STREET,11224,Brooklyn,Indoor Sewage,Sewage Leak,2018-12-17,40.580776,-73.984484,Seagate-Coney Island,coney island - sheepshead bay
33575,304,WEST 18 STREET,304 WEST 18 STREET,10011,Manhattan,Indoor Sewage,Sewage Leak,2018-12-18,40.742461,-74.001216,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
33596,340,OLD BEACH 88 STREET,340 OLD BEACH 88 STREET,11693,Queens,Indoor Sewage,Sewage Leak,2018-12-19,40.589677,-73.81324599999999,Hammels-Arverne-Edgemere,rockaway
33642,4502,8 AVENUE,4502 8 AVENUE,11220,Brooklyn,Indoor Sewage,Sewage Leak,2018-12-20,40.64383,-74.000901,Sunset Park East,sunset park
33686,780,CLEVELAND STREET,780 CLEVELAND STREET,11208,Brooklyn,Indoor Sewage,Sewage Leak,2018-12-23,40.665393,-73.881701,East New York,east new york
33724,1760,ZEREGA AVENUE,1760 ZEREGA AVENUE,10462,Bronx,Indoor Sewage,Sewage Leak,2018-12-26,40.840801,-73.852487,Westchester-Unionport,pelham - throgs neck
33794,4830,ARTHUR KILL ROAD,4830 ARTHUR KILL ROAD,10309,Staten Island,Indoor Sewage,Sewage Leak,2018-12-31,40.524259,-74.23921,Charleston-Richmond Valley-Tottenville,south beach - tottenville
33802,349,AMSTERDAM AVENUE,349 AMSTERDAM AVENUE,10024,Manhattan,Indoor Sewage,Sewage Leak,2018-12-31,40.781607,-73.97943599999999,Upper West Side,upper west side
33843,51-17,GORSLINE STREET,51-17 GORSLINE STREET,11373,Queens,Indoor Sewage,Sewage Leak,2019-01-03,40.736540000000005,-73.88472900000001,Elmhurst-Maspeth,west queens
33889,1760,ZEREGA AVENUE,1760 ZEREGA AVENUE,10462,Bronx,Indoor Sewage,Sewage Leak,2019-01-06,40.840801,-73.852487,Westchester-Unionport,pelham - throgs neck
33944,529,WEST 155 STREET,529 WEST 155 STREET,10032,Manhattan,Indoor Sewage,Sewage Leak,2019-01-08,40.83198,-73.943935,Washington Heights South,washington heights
33971,141,TEHAMA STREET,141 TEHAMA STREET,11218,Brooklyn,Indoor Sewage,Sewage Leak,2019-01-09,40.643387,-73.985046,Kensington-Ocean Parkway,borough park
34206,1111,EAST 229 STREET,1111 EAST 229 STREET,10466,Bronx,Indoor Sewage,Sewage Leak,2019-01-20,40.886789,-73.846823,Eastchester-Edenwald-Baychester,northeast bronx
34274,1220,SHAKESPEARE AVENUE,1220 SHAKESPEARE AVENUE,10452,Bronx,Indoor Sewage,Sewage Leak,2019-01-23,40.837444,-73.92328,Highbridge,high bridge - morrisania
34340,420,BEACH 29 STREET,420 BEACH 29 STREET,11691,Queens,Indoor Sewage,Sewage Leak,2019-01-26,40.597549,-73.762404,Far Rockaway-Bayswater,rockaway
34344,3728,OCEANIC AVENUE,3728 OCEANIC AVENUE,11224,Brooklyn,Indoor Sewage,Sewage Leak,2019-01-27,40.5754,-74.003934,Seagate-Coney Island,coney island - sheepshead bay
34573,106,LIBERTY STREET,106 LIBERTY STREET,10006,Manhattan,Indoor Sewage,Sewage Leak,2019-02-05,40.709831,-74.012,Battery Park City-Lower Manhattan,lower manhattan
34654,715,EAST 2 STREET,715 EAST 2 STREET,11218,Brooklyn,Indoor Sewage,Sewage Leak,2019-02-08,40.633639,-73.976488,Kensington-Ocean Parkway,borough park
34833,2154,EAST 38 STREET,2154 EAST 38 STREET,11234,Brooklyn,Indoor Sewage,Sewage Leak,2019-02-18,40.608171999999996,-73.927102,Georgetown-Marine Park-Bergen Beach-Mill Basin,canarsie - flatlands
34923,2175,1 AVENUE,2175 1 AVENUE,10029,Manhattan,Indoor Sewage,Sewage Leak,2019-02-21,40.793655,-73.937138,East Harlem North,east harlem
34943,528,WEST 123 STREET,528 WEST 123 STREET,10027,Manhattan,Indoor Sewage,Sewage Leak,2019-02-21,40.811816,-73.95914599999999,Morningside Heights,central harlem - morningside heights
35054,4343,CARPENTER AVENUE,4343 CARPENTER AVENUE,10466,Bronx,Indoor Sewage,Sewage Leak,2019-02-26,40.897557,-73.858333,Woodlawn-Wakefield,northeast bronx
35060,34-18,NORTHERN BOULEVARD,34-18 NORTHERN BOULEVARD,11101,Queens,Indoor Sewage,Sewage Leak,2019-02-26,40.752021,-73.929345,Hunters Point-Sunnyside-West Maspeth,long island city - astoria
35314,947,EAST 181 STREET,947 EAST 181 STREET,10460,Bronx,Indoor Sewage,Sewage Leak,2019-03-11,40.844953000000004,-73.88024,East Tremont,crotona -tremont
35317,23-02,49 AVENUE,23-02 49 AVENUE,11101,Queens,Indoor Sewage,Sewage Leak,2019-03-11,40.742009,-73.946605,Hunters Point-Sunnyside-West Maspeth,long island city - astoria
35341,2400,7 AVENUE,2400 7 AVENUE,10030,Manhattan,Indoor Sewage,Sewage Leak,2019-03-12,40.818535,-73.941356,Central Harlem North-Polo Grounds,central harlem - morningside heights
35395,278,CHAUNCEY STREET,278 CHAUNCEY STREET,11233,Brooklyn,Indoor Sewage,Sewage Leak,2019-03-14,40.681297,-73.921596,Stuyvesant Heights,bedford stuyvesant - crown heights
35556,84,LUCILLE AVENUE,84 LUCILLE AVENUE,10309,Staten Island,Indoor Sewage,Sewage Leak,2019-03-22,40.54854,-74.217095,Rossville-Woodrow,south beach - tottenville
35623,183,THOMPSON STREET,183 THOMPSON STREET,10012,Manhattan,Indoor Sewage,Sewage Leak,2019-03-25,40.727922,-74.000112,West Village,greenwich village - soho
35636,1382,FLATBUSH AVENUE,1382 FLATBUSH AVENUE,11210,Brooklyn,Indoor Sewage,Sewage Leak,2019-03-25,40.636626,-73.95169399999999,Flatbush,east flatbush - flatbush
35659,1535,SHORE PARKWAY,1535 SHORE PARKWAY,11214,Brooklyn,Indoor Sewage,Sewage Leak,2019-03-26,40.597218,-74.003338,Bath Beach,bensonhurst - bay ridge
35700,89-20,JUSTICE AVENUE,89-20 JUSTICE AVENUE,11373,Queens,Indoor Sewage,Sewage Leak,2019-03-27,40.736276000000004,-73.873868,Elmhurst,west queens
35755,6581,HYLAN BOULEVARD,6581 HYLAN BOULEVARD,10309,Staten Island,Indoor Sewage,Sewage Leak,2019-04-01,40.509084,-74.22093000000001,Annadale-Huguenot-Prince's Bay-Eltingville,south beach - tottenville
35764,141-30,PERSHING CRESCENT,141-30 PERSHING CRESCENT,11435,Queens,Indoor Sewage,Sewage Leak,2019-04-01,40.712047,-73.815998,Briarwood-Jamaica Hills,jamaica
35896,445,ANNADALE ROAD,445 ANNADALE ROAD,10312,Staten Island,Indoor Sewage,Sewage Leak,2019-04-07,40.551551,-74.175287,Annadale-Huguenot-Prince's Bay-Eltingville,south beach - tottenville
35965,70,WASHINGTON SQUARE S,70 WASHINGTON SQUARE S,10012,Manhattan,Indoor Sewage,Sewage Leak,2019-04-10,40.729766,-73.997027,West Village,greenwich village - soho
35988,212,FREEMAN STREET,212 FREEMAN STREET,11222,Brooklyn,Indoor Sewage,Sewage Leak,2019-04-11,40.734612,-73.953175,Greenpoint,greenpoint
36000,212,FREEMAN STREET,212 FREEMAN STREET,11222,Brooklyn,Indoor Sewage,Sewage Leak,2019-04-11,40.734612,-73.953175,Greenpoint,greenpoint
36002,301,COLUMBIA STREET,301 COLUMBIA STREET,11231,Brooklyn,Indoor Sewage,Sewage Leak,2019-04-11,40.681911,-74.004193,Carroll Gardens-Columbia Street-Red Hook,downtown - heights - slope
36005,301,COLUMBIA STREET,301 COLUMBIA STREET,11231,Brooklyn,Indoor Sewage,Sewage Leak,2019-04-12,40.681911,-74.004193,Carroll Gardens-Columbia Street-Red Hook,downtown - heights - slope
36038,2726,KINGSBRIDGE TERRACE,2726 KINGSBRIDGE TERRACE,10463,Bronx,Indoor Sewage,Sewage Leak,2019-04-15,40.871666999999995,-73.903513,Van Cortlandt Village,kingsbridge - riverdale
36064,3629,WHITEPLAINS ROAD,3629 WHITEPLAINS ROAD,10467,Bronx,Indoor Sewage,Sewage Leak,2019-04-16,40.879953,-73.86491600000001,Williamsbridge-Olinville,fordham - bronx pk
36281,3840,ORLOFF AVENUE,3840 ORLOFF AVENUE,10463,Bronx,Indoor Sewage,Sewage Leak,2019-04-26,40.883595,-73.896628,Van Cortlandt Village,kingsbridge - riverdale
36289,210,WEST 140 STREET,210 WEST 140 STREET,10030,Manhattan,Indoor Sewage,Sewage Leak,2019-04-26,40.818754999999996,-73.94208499999999,Central Harlem North-Polo Grounds,central harlem - morningside heights
36304,924,EAST 221 STREET,924 EAST 221 STREET,10469,Bronx,Indoor Sewage,Sewage Leak,2019-04-26,40.882881,-73.855446,Williamsbridge-Olinville,northeast bronx
36321,5421,BEVERLY ROAD,5421 BEVERLY ROAD,11203,Brooklyn,Indoor Sewage,Sewage Leak,2019-04-28,40.646587,-73.925648,Rugby-Remsen Village,east flatbush - flatbush
36323,908,EAST 181 STREET,908 EAST 181 STREET,10460,Bronx,Indoor Sewage,Sewage Leak,2019-04-29,40.845585,-73.881449,East Tremont,crotona -tremont
36449,165,NEW YORK AVENUE,165 NEW YORK AVENUE,11216,Brooklyn,Indoor Sewage,Sewage Leak,2019-05-04,40.674504999999996,-73.94726899999999,Crown Heights North,bedford stuyvesant - crown heights
36662,1760,ZEREGA AVENUE,1760 ZEREGA AVENUE,10462,Bronx,Indoor Sewage,Sewage Leak,2019-05-15,40.840801,-73.852487,Westchester-Unionport,pelham - throgs neck
36751,425,EAST 146 STREET,425 EAST 146 STREET,10455,Bronx,Indoor Sewage,Sewage Leak,2019-05-20,40.813728999999995,-73.91821800000001,Mott Haven-Port Morris,hunts point - mott haven
36822,255,MCKIBBIN STREET,255 MCKIBBIN STREET,11206,Brooklyn,Indoor Sewage,Sewage Leak,2019-05-28,40.705656,-73.937397,Bushwick South,williamsburg - bushwick
36903,3,LOCKMAN PLACE,3 LOCKMAN PLACE,10303,Staten Island,Indoor Sewage,Sewage Leak,2019-05-31,40.634248,-74.16119,Mariner's Harbor-Arlington-Port Ivory-Graniteville,port richmond
36931,562,VERMONT STREET,562 VERMONT STREET,11207,Brooklyn,Indoor Sewage,Sewage Leak,2019-06-03,40.665603999999995,-73.892288,East New York (Pennsylvania Ave),east new york
36970,1368,PACIFIC STREET,1368 PACIFIC STREET,11216,Brooklyn,Indoor Sewage,Sewage Leak,2019-06-04,40.6774,-73.94524,Crown Heights North,bedford stuyvesant - crown heights
37072,200,PENNSYLVANIA AVENUE,200 PENNSYLVANIA AVENUE,11207,Brooklyn,Indoor Sewage,Sewage Leak,2019-06-07,40.672768,-73.89610400000001,East New York (Pennsylvania Ave),east new york
37132,81,COPPERFLAGG LANE,81 COPPERFLAGG LANE,10304,Staten Island,Indoor Sewage,Sewage Leak,2019-06-11,40.587519,-74.108544,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,stapleton - st. george
37226,782,PELHAM PARKWAY SOUTH,782 PELHAM PARKWAY SOUTH,10462,Bronx,Indoor Sewage,Sewage Leak,2019-06-16,40.856693,-73.864378,Pelham Parkway,pelham - throgs neck
37494,1478,BROOKLYN AVENUE,1478 BROOKLYN AVENUE,11210,Brooklyn,Indoor Sewage,Sewage Leak,2019-06-26,40.637313,-73.942337,East Flatbush-Farragut,east flatbush - flatbush
37495,170-11,HILLSIDE AVENUE,170-11 HILLSIDE AVENUE,11432,Queens,Indoor Sewage,Sewage Leak,2019-06-26,40.711158000000005,-73.79180799999999,Jamaica Estates-Holliswood,jamaica
37516,27-01,BUTLER STREET,27-01 BUTLER STREET,11369,Queens,Indoor Sewage,Sewage Leak,2019-06-27,40.765064,-73.864626,East Elmhurst,west queens
37602,1566,STERLING PLACE,1566 STERLING PLACE,11213,Brooklyn,Indoor Sewage,Sewage Leak,2019-07-01,40.671248999999996,-73.926925,Crown Heights North,bedford stuyvesant - crown heights
37624,9,EAST   40 STREET,9 EAST   40 STREET,10016,Manhattan,Indoor Sewage,Sewage Leak,2019-07-02,40.751915000000004,-73.981131,Murray Hill-Kips Bay,gramercy park - murray hill
37663,7-32,119 STREET,7-32 119 STREET,11356,Queens,Indoor Sewage,Sewage Leak,2019-07-05,40.790473,-73.849724,College Point,flushing - clearview
37675,175,BEACH  114 STREET,175 BEACH  114 STREET,11694,Queens,Indoor Sewage,Sewage Leak,2019-07-06,40.579716999999995,-73.835089,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,rockaway
37680,229,SKYLINE DRIVE,229 SKYLINE DRIVE,10304,Staten Island,Indoor Sewage,Sewage Leak,2019-07-06,40.613772999999995,-74.078101,Grymes Hill-Clifton-Fox Hills,stapleton - st. george
37699,1719,GATES AVENUE,1719 GATES AVENUE,11385,Queens,Indoor Sewage,Sewage Leak,2019-07-07,40.702442,-73.909269,Ridgewood,ridgewood -forest hills
37700,1719,GATES AVENUE,1719 GATES AVENUE,11385,Queens,Indoor Sewage,Sewage Leak,2019-07-07,40.702442,-73.909269,Ridgewood,ridgewood -forest hills
37708,1817,NOSTRAND AVENUE,1817 NOSTRAND AVENUE,11226,Brooklyn,Indoor Sewage,Sewage Leak,2019-07-05,40.641656,-73.948577,Erasmus,east flatbush - flatbush
37712,315,WEST   29 STREET,315 WEST   29 STREET,10001,Manhattan,Indoor Sewage,Sewage Leak,2019-07-08,40.749358,-73.99645600000001,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
37723,12-35,35 AVENUE,12-35 35 AVENUE,11106,Queens,Indoor Sewage,Sewage Leak,2019-07-08,40.762382,-73.937687,Queensbridge-Ravenswood-Long Island City,long island city - astoria
37728,12-35,35 AVENUE,12-35 35 AVENUE,11106,Queens,Indoor Sewage,Sewage Leak,2019-07-09,40.762382,-73.937687,Queensbridge-Ravenswood-Long Island City,long island city - astoria
37771,738,SNEDIKER AVENUE,738 SNEDIKER AVENUE,11207,Brooklyn,Indoor Sewage,Sewage Leak,2019-07-10,40.656606,-73.897741,East New York,east new york
37804,4601,CLARENDON ROAD,4601 CLARENDON ROAD,11203,Brooklyn,Indoor Sewage,Sewage Leak,2019-07-11,40.644209000000004,-73.93333299999999,East Flatbush-Farragut,east flatbush - flatbush
37838,4030,BRONX BOULEVARD,4030 BRONX BOULEVARD,10466,Bronx,Indoor Sewage,Sewage Leak,2019-07-15,40.890589,-73.863314,Williamsbridge-Olinville,northeast bronx
37840,1044,BURKE AVENUE,1044 BURKE AVENUE,10469,Bronx,Indoor Sewage,Sewage Leak,2019-07-15,40.871263,-73.857742,Allerton-Pelham Gardens,northeast bronx
37874,701,GATES AVENUE,701 GATES AVENUE,11221,Brooklyn,Indoor Sewage,Sewage Leak,2019-07-17,40.687637,-73.938323,Stuyvesant Heights,williamsburg - bushwick
37879,1752,GIVAN AVENUE,1752 GIVAN AVENUE,10469,Bronx,Indoor Sewage,Sewage Leak,2019-07-17,40.875724,-73.841978,Eastchester-Edenwald-Baychester,northeast bronx
37899,1425,AMSTERDAM AVENUE,1425 AMSTERDAM AVENUE,10027,Manhattan,Indoor Sewage,Sewage Leak,2019-07-17,40.815901000000004,-73.954415,Manhattanville,central harlem - morningside heights
37902,55,BOWEN STREET,55 BOWEN STREET,10304,Staten Island,Indoor Sewage,Sewage Leak,2019-07-17,40.614079,-74.08342900000001,Grymes Hill-Clifton-Fox Hills,stapleton - st. george
37938,202-19,HORACE HARDING BOULEVARD,202-19 HORACE HARDING BOULEVARD,11364,Queens,Indoor Sewage,Sewage Leak,2019-07-19,40.744394,-73.773898,Bayside-Bayside Hills,bayside - littleneck
37956,1712,MENAHAN STREET,1712 MENAHAN STREET,11385,Queens,Indoor Sewage,Sewage Leak,2019-07-21,40.703696,-73.911525,Ridgewood,ridgewood -forest hills
37957,93,ROSE AVENUE,93 ROSE AVENUE,10306,Staten Island,Indoor Sewage,Sewage Leak,2019-07-21,40.574009999999994,-74.119022,New Dorp-Midland Beach,south beach - tottenville
37975,156,EAST   30 STREET,156 EAST   30 STREET,10016,Manhattan,Indoor Sewage,Sewage Leak,2019-07-22,40.743601,-73.980917,Murray Hill-Kips Bay,gramercy park - murray hill
37984,4241,ELY AVENUE,4241 ELY AVENUE,10466,Bronx,Indoor Sewage,Sewage Leak,2019-07-22,40.895312,-73.847447,Woodlawn-Wakefield,northeast bronx
38046,3531,BRONXWOOD AVENUE,3531 BRONXWOOD AVENUE,10469,Bronx,Indoor Sewage,Sewage Leak,2019-07-25,40.876124,-73.860176,Williamsbridge-Olinville,northeast bronx
38063,299,10 AVENUE,299 10 AVENUE,10001,Manhattan,Indoor Sewage,Sewage Leak,2019-07-27,40.750368,-74.00223000000001,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
38080,1415,BEACH AVENUE,1415 BEACH AVENUE,10460,Bronx,Indoor Sewage,Sewage Leak,2019-07-29,40.835796,-73.866957,West Farms-Bronx River,crotona -tremont
38089,30A,FILIPE LANE,30A FILIPE LANE,10308,Staten Island,Indoor Sewage,Sewage Leak,2019-07-30,40.537228000000006,-74.14641400000001,Great Kills,south beach - tottenville
38102,315,WEST   29 STREET,315 WEST   29 STREET,10001,Manhattan,Indoor Sewage,Sewage Leak,2019-07-31,40.749358,-73.99645600000001,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
38124,196,CHESTERTON AVENUE,196 CHESTERTON AVENUE,10306,Staten Island,Indoor Sewage,Sewage Leak,2019-08-01,40.558721999999996,-74.12807099999999,Oakwood-Oakwood Beach,south beach - tottenville
38140,1719,GATES AVENUE,1719 GATES AVENUE,11385,Queens,Indoor Sewage,Sewage Leak,2019-08-02,40.702442,-73.909269,Ridgewood,ridgewood -forest hills
38146,2236,HYLAN BOULEVARD,2236 HYLAN BOULEVARD,10306,Staten Island,Indoor Sewage,Sewage Leak,2019-08-03,40.576058,-74.104123,New Dorp-Midland Beach,south beach - tottenville
38151,95,LINDEN BOULEVARD,95 LINDEN BOULEVARD,11226,Brooklyn,Indoor Sewage,Sewage Leak,2019-08-04,40.652374,-73.95500899999999,Prospect Lefferts Gardens-Wingate,east flatbush - flatbush
38178,26,GIRARD STREET,26 GIRARD STREET,10307,Staten Island,Indoor Sewage,Sewage Leak,2019-08-06,40.514305,-74.248715,Charleston-Richmond Valley-Tottenville,south beach - tottenville
38269,2604,CROPSEY AVENUE,2604 CROPSEY AVENUE,11214,Brooklyn,Indoor Sewage,Sewage Leak,2019-08-14,40.59023,-73.99141999999999,Gravesend,bensonhurst - bay ridge
38314,72-03,HILLMEYER AVENUE,72-03 HILLMEYER AVENUE,11692,Queens,Indoor Sewage,Sewage Leak,2019-08-15,40.597395,-73.801273,Hammels-Arverne-Edgemere,rockaway
38354,37-01,MAIN STREET,37-01 MAIN STREET,11354,Queens,Indoor Sewage,Sewage Leak,2019-08-18,40.761438,-73.831051,Flushing,flushing - clearview
38355,37-11,MAIN STREET,37-11 MAIN STREET,11354,Queens,Indoor Sewage,Sewage Leak,2019-08-18,40.761328000000006,-73.830998,Flushing,flushing - clearview
38356,868,MARCY AVENUE,868 MARCY AVENUE,10309,Staten Island,Indoor Sewage,Sewage Leak,2019-08-18,40.535343,-74.198982,Rossville-Woodrow,south beach - tottenville
38377,635,MORRIS AVENUE,635 MORRIS AVENUE,10451,Bronx,Indoor Sewage,Sewage Leak,2019-08-20,40.819177,-73.92195799999999,Melrose South-Mott Haven North,high bridge - morrisania
38378,354,SOUTH    1 STREET,354 SOUTH    1 STREET,11211,Brooklyn,Indoor Sewage,Sewage Leak,2019-08-20,40.710642,-73.952835,North Side-South Side,greenpoint
38386,243,WEST 116 STREET,243 WEST 116 STREET,10026,Manhattan,Indoor Sewage,Sewage Leak,2019-08-20,40.80395,-73.954235,Central Harlem South,central harlem - morningside heights
38403,1564,CASTLETON AVENUE,1564 CASTLETON AVENUE,10302,Staten Island,Indoor Sewage,Sewage Leak,2019-08-21,40.63603,-74.135138,Port Richmond,port richmond
